Source,Target,Type,Weight,Interaction,post_id
1928593059744210945,1648490572943073280,Directed,1,RETWEET,2086108689937600742
1766264328917790720,1005189465868890112,Directed,1,MENTION,2086098301552587250
1766264328917790720,1005189465868890112,Directed,1,RETWEET,2086098301552587250
1547383632825913345,1005189465868890112,Directed,1,MENTION,2086093115966833057
1547383632825913345,1005189465868890112,Directed,1,RETWEET,2086093115966833057
942762521550835718,1005189465868890112,Directed,1,MENTION,2086088054037496060
942762521550835718,1005189465868890112,Directed,1,RETWEET,2086088054037496060
1939796438743150593,1005189465868890112,Directed,1,MENTION,2086081457273937933
1939796438743150593,1005189465868890112,Directed,1,RETWEET,2086081457273937933
2056857730334203904,1005189465868890112,Directed,1,MENTION,2086079765178376378
2056857730334203904,1005189465868890112,Directed,1,RETWEET,2086079765178376378
2061081627464441856,1331777750424842242,Directed,1,MENTION,2086073651691143290
2061081627464441856,1331777750424842242,Directed,1,RETWEET,2086073651691143290
1991079040069873664,1005189465868890112,Directed,3,MENTION,2086072426585006322
1991079040069873664,1005189465868890112,Directed,3,RETWEET,2086072426585006322
628481380,1005189465868890112,Directed,1,MENTION,2086055558759465366
628481380,1005189465868890112,Directed,1,RETWEET,2086055558759465366
1692195489628688385,1005189465868890112,Directed,1,MENTION,2086045529905959332
1692195489628688385,1005189465868890112,Directed,1,RETWEET,2086045529905959332
1546570290687365128,1005189465868890112,Directed,1,MENTION,2086036636769386903
1546570290687365128,1005189465868890112,Directed,1,RETWEET,2086036636769386903
1775424318786195456,1005189465868890112,Directed,1,MENTION,2086029939036373229
1775424318786195456,1005189465868890112,Directed,1,RETWEET,2086029939036373229
1417672291270414336,1005189465868890112,Directed,1,MENTION,2086024177635467293
1417672291270414336,1005189465868890112,Directed,1,RETWEET,2086024177635467293
1880050328399474688,1005189465868890112,Directed,1,MENTION,2086021603544948901
1880050328399474688,1005189465868890112,Directed,1,RETWEET,2086021603544948901
385081829,1005189465868890112,Directed,1,MENTION,2086011378389733394
385081829,1005189465868890112,Directed,1,RETWEET,2086011378389733394
1443293529292382212,1005189465868890112,Directed,1,MENTION,2086008535117090950
1443293529292382212,1005189465868890112,Directed,1,RETWEET,2086008535117090950
2058653566961618945,1005189465868890112,Directed,1,MENTION,2085999586858983787
2058653566961618945,1005189465868890112,Directed,1,RETWEET,2085999586858983787
1699172941814992896,1005189465868890112,Directed,1,MENTION,2085994316527214795
1699172941814992896,1005189465868890112,Directed,1,RETWEET,2085994316527214795
1701458695664623616,1005189465868890112,Directed,1,MENTION,2085993162506383364
1701458695664623616,1005189465868890112,Directed,1,RETWEET,2085993162506383364
