Source,Target,Type,Weight,Interaction,post_id
1396813203477204994,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1964564047346749444,1036957264861585408,Directed,1,RETWEET,2068121725569478798
767004716718891008,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1633902714571587584,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1278780145554403329,1036957264861585408,Directed,4,RETWEET,2068121725569478798
2027865931394002944,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1795894246987169793,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1764863040166453248,1036957264861585408,Directed,4,RETWEET,2068121725569478798
1677942123738574854,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1807025813004668928,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1794439158515077120,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1289694701046697985,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1979524748561313792,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1558678128314257409,1036957264861585408,Directed,1,RETWEET,2068121725569478798
2071369487505293312,1036957264861585408,Directed,1,RETWEET,2068121725569478798
2019874855663935488,1036957264861585408,Directed,1,RETWEET,2068121725569478798
2044846496097480704,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1577375381610446879,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1911274432662052864,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1880689004481253376,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1409875234556190733,1036957264861585408,Directed,1,RETWEET,2068121725569478798
2071698876147412992,1036957264861585408,Directed,1,RETWEET,2068121725569478798
932339438327336960,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1237343193311498241,1036957264861585408,Directed,1,RETWEET,2068121725569478798
257936050,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1851032207382441984,1036957264861585408,Directed,1,RETWEET,2068121725569478798
2043911377924845568,1036957264861585408,Directed,1,RETWEET,2068121725569478798
2042591683682947073,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1657333355279532032,1036957264861585408,Directed,1,RETWEET,2068121725569478798
2046592906698346496,1036957264861585408,Directed,1,RETWEET,2068121725569478798
2367156414,1036957264861585408,Directed,1,RETWEET,2068121725569478798
2044040725692645376,1036957264861585408,Directed,1,RETWEET,2068121725569478798
2068553132041261056,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1446978950660558852,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1663881614668054529,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1953656582279245828,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1378924120390434816,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1461710192442232837,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1626073302950379526,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1313836493270515712,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1165808474082566144,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1825571232479121414,1036957264861585408,Directed,1,RETWEET,2068121725569478798
2018209585975439360,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1554709058543910913,1036957264861585408,Directed,1,RETWEET,2068121725569478798
1387604758366674944,1036957264861585408,Directed,1,QUOTE,2071775747727880688
1782023582299680768,1036957264861585408,Directed,1,QUOTE,2071774055431114920
1065448715991756800,1036957264861585408,Directed,1,QUOTE,2071768874882842876
1748518189821034496,1036957264861585408,Directed,1,QUOTE,2071767708472139854
2040767932116905984,1036957264861585408,Directed,1,QUOTE,2071763558329696482
1527300328370192384,1036957264861585408,Directed,1,QUOTE,2071748140588229027
1428498179369193476,1036957264861585408,Directed,1,QUOTE,2071713173221109825
2041554444517539841,1036957264861585408,Directed,1,QUOTE,2071709087172112516
2029840999422558208,1036957264861585408,Directed,1,QUOTE,2071680267601748018
747956927800442880,1036957264861585408,Directed,1,QUOTE,2071661345485828422
1536519576325849091,1036957264861585408,Directed,1,QUOTE,2071629896456016158
1375131301225902082,1036957264861585408,Directed,1,QUOTE,2071607159184347298
3179431775,1036957264861585408,Directed,1,QUOTE,2071602095120085283
1576211998806794240,1036957264861585408,Directed,1,QUOTE,2071571612365631769
1186184221796241408,1036957264861585408,Directed,1,QUOTE,2071552162845405417
1704193451644911617,1036957264861585408,Directed,1,QUOTE,2071544468352721193
927977749347799040,1036957264861585408,Directed,1,QUOTE,2071531851445907588
1263831694047506432,1036957264861585408,Directed,1,QUOTE,2071514113818456238
723308641860882432,1036957264861585408,Directed,1,QUOTE,2071455515691843844
1913779862935838720,1036957264861585408,Directed,1,QUOTE,2071424228306370769
2016780253474029568,1036957264861585408,Directed,1,QUOTE,2071417926314246356
1294009278970421253,1036957264861585408,Directed,1,QUOTE,2071377481718702380
796006145584406532,1036957264861585408,Directed,1,QUOTE,2071374242956865876
1816241337538359296,1036957264861585408,Directed,1,QUOTE,2071336912808231013
1658744833933037568,1036957264861585408,Directed,1,QUOTE,2071326976124539320
4245804401,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1686642369192488960,1036957264861585408,Directed,3,RETWEET,2068408556366262538
931968906599845889,1036957264861585408,Directed,3,RETWEET,2068408556366262538
312703553,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1696102893173227520,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1344035659976208389,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1836240229331578880,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1970392064383950849,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1582003396374302720,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1611702089847312385,1036957264861585408,Directed,3,RETWEET,2068408556366262538
2238531804,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1327243803799928832,1036957264861585408,Directed,3,RETWEET,2068408556366262538
91532659,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1909070034338766848,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1360028914559639552,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1418253392925896705,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1708716377773674497,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1870195877396262912,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1396687092273451010,1036957264861585408,Directed,3,RETWEET,2068408556366262538
876938757534035969,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1164242608555778049,1036957264861585408,Directed,3,RETWEET,2068408556366262538
2055131536253390849,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1868359915435397121,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1909865233331650560,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1875596832182824963,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1592320234106535936,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1187735479426473991,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1916260389958127619,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1700025031076491265,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1890619905105350656,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1379687796,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1424773656346075137,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1208481995338240001,1036957264861585408,Directed,3,RETWEET,2068408556366262538
2071085317646336000,1036957264861585408,Directed,3,RETWEET,2068408556366262538
2048260478669828096,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1317081916672270336,1036957264861585408,Directed,3,RETWEET,2068408556366262538
948336068704849920,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1542066990990249984,1036957264861585408,Directed,3,RETWEET,2068408556366262538
2008204395801194496,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1355090740603449345,1036957264861585408,Directed,3,RETWEET,2068408556366262538
2046353318533074944,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1537792713914998784,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1462973367766581250,1036957264861585408,Directed,3,RETWEET,2068408556366262538
