Source,Target,Type,Weight,Interaction,post_id
1836251273445756928,1369354272,Directed,1,REPLY,2087278484410228740
1814732882201448448,13615722,Directed,1,MENTION,2087277982599499960
1814732882201448448,13615722,Directed,1,REPLY,2087277982599499960
1667798598,812737065767096320,Directed,1,MENTION,2087277148990304634
1667798598,13615722,Directed,1,MENTION,2087277148990304634
1667798598,812737065767096320,Directed,1,REPLY,2087277148990304634
1487222725101998087,13615722,Directed,1,MENTION,2087276673292963966
1487222725101998087,13615722,Directed,1,REPLY,2087276673292963966
2041997699352846336,13615722,Directed,1,MENTION,2087275945623200128
2041997699352846336,13615722,Directed,1,REPLY,2087275945623200128
2045269321601970176,13615722,Directed,1,MENTION,2087274566808903971
2045269321601970176,13615722,Directed,1,REPLY,2087274566808903971
1198249440877928453,13615722,Directed,1,MENTION,2087274041153376381
1198249440877928453,13615722,Directed,1,REPLY,2087274041153376381
1924502883443093504,13615722,Directed,1,MENTION,2087273548716867788
1924502883443093504,13615722,Directed,1,REPLY,2087273548716867788
985555266681933824,13615722,Directed,1,MENTION,2087273167115231344
985555266681933824,13615722,Directed,1,REPLY,2087273167115231344
14690630,18809742,Directed,1,MENTION,2087272742173151337
14690630,13615722,Directed,3,MENTION,2087272742173151337
14690630,18809742,Directed,1,REPLY,2087272742173151337
1143972330856730624,13615722,Directed,9,MENTION,2087269386910413224
1143972330856730624,1283533284211908609,Directed,9,MENTION,2087269386910413224
1143972330856730624,13615722,Directed,8,REPLY,2087269386910413224
1905720887661465600,13615722,Directed,1,MENTION,2087268390935130419
1905720887661465600,13615722,Directed,1,REPLY,2087268390935130419
1596500751752241153,1704572559625183233,Directed,1,MENTION,2087267600682160429
1596500751752241153,1704572559625183233,Directed,1,REPLY,2087267600682160429
1510341560994463744,13615722,Directed,2,MENTION,2087264711725527434
1510341560994463744,13615722,Directed,2,REPLY,2087264711725527434
1591655057967271938,13615722,Directed,1,MENTION,2087263726043054096
1591655057967271938,13615722,Directed,1,REPLY,2087263726043054096
49517618,13615722,Directed,1,MENTION,2087262743976132698
49517618,13615722,Directed,1,REPLY,2087262743976132698
1927439128045477888,1439823557245083648,Directed,1,MENTION,2087262606960566314
1927439128045477888,13615722,Directed,2,MENTION,2087262606960566314
1927439128045477888,1439823557245083648,Directed,1,REPLY,2087262606960566314
2769947892,1439823557245083648,Directed,1,MENTION,2087260267453513815
2769947892,1927439128045477888,Directed,1,MENTION,2087260267453513815
2769947892,13615722,Directed,2,MENTION,2087260267453513815
2769947892,1439823557245083648,Directed,1,REPLY,2087260267453513815
2053738718276546560,13615722,Directed,1,MENTION,2087259628342333950
2053738718276546560,13615722,Directed,1,REPLY,2087259628342333950
1089240927112175621,13615722,Directed,1,MENTION,2087257829329588546
1089240927112175621,13615722,Directed,1,REPLY,2087257829329588546
1555131867552030720,13615722,Directed,1,MENTION,2087256041629393045
1555131867552030720,13615722,Directed,1,REPLY,2087256041629393045
2032204632060293120,13615722,Directed,1,MENTION,2087255228475482371
2032204632060293120,13615722,Directed,1,REPLY,2087255228475482371
1704572559625183233,13615722,Directed,1,MENTION,2087252981167140996
1704572559625183233,13615722,Directed,1,REPLY,2087252981167140996
1081117545955028993,13615722,Directed,1,MENTION,2087252553385849085
